brand,carname,carimg,salevolume,price,manufacturer,carmodel,energytype,marketime,insure
零跑汽车,零跑C10,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/4fbd6a7c598d4e2c8edfe0d08b6179c0~tplv-resize:640:0.png?psm=motor.rank.data,122,"[16.88, 12.28]",零跑汽车,中型SUV,增程式,2025.05,4年或12万公里
蔚来,蔚来ES6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/feffe1ceb54d462ab4c050ad15104810~tplv-resize:640:0.png?psm=motor.rank.data,122,"[35, 33.8]",蔚来,中型SUV,纯电动,2026.04,3年或12万公里
吉利银河,银河E5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/cc78c9cb168045de9b364f51140dafd5~tplv-resize:640:0.png?psm=motor.rank.data,113,"[17.98, 10.78]",吉利银河,紧凑型SUV,纯电动,2025.07,4年或10万公里
比亚迪,秦PLUS EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/bea43ec45387461aa6579a7566a40a51~tplv-resize:640:0.png?psm=motor.rank.data,113,"[17.58, 8.98]",比亚迪,紧凑型车,纯电动,2025.09,6年或15万公里
日产,日产N6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/806998923a104bdd8ca07df13ed0b80a~tplv-resize:640:0.png?psm=motor.rank.data,112,"[12.99, 10.39]",东风日产,中型车,插电式混合动力,2026.04,6年或15万公里
比亚迪,元PLUS,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/0a5f95e3492e4cf6b15953b57949fe48~tplv-resize:640:0.png?psm=motor.rank.data,112,"[14.78, 11.58]",比亚迪,紧凑型SUV,纯电动,2025.03,6年或15万公里
小鹏汽车,小鹏G7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/40ed5c2834e54b0d8b30c3245c1a4bbd~tplv-resize:640:0.png?psm=motor.rank.data,107,"[22.58, 19.58]",小鹏汽车,中型SUV,增程式,2026.01, 5年或12万公里
沃尔沃,沃尔沃XC60,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3e80f01f2cf448f9ac80f28a621be7f5~tplv-resize:640:0.png?psm=motor.rank.data,107,"[47.49, 39.69]",沃尔沃亚太,中型SUV,48V轻混系统,2025.06,3年不限公里
小鹏汽车,小鹏G6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/2bf01fc3dadb42deb7d1d761542df1fa~tplv-resize:640:0.png?psm=motor.rank.data,106,"[19.88, 17.68]",小鹏汽车,中型SUV,增程式,2026.03,5年或12万公里
乐道,乐道L60,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/f90673c17b5b41478cea7e8308ca1d05~tplv-resize:640:0.png?psm=motor.rank.data,105,"[25.59, 20.69]",蔚来,中型SUV,纯电动,2025.09,4年或10万公里
宝马,宝马X1,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/bb5e191acc9e4e7a8950d316b0b5f2f1~tplv-resize:640:0.png?psm=motor.rank.data,105,"[33.8, 25.8]",华晨宝马,紧凑型SUV,汽油,2026.01,3年或10万公里
极氪,ZEEKR 001,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/750b7836d2fa4303bb1831c88b379ddd~tplv-resize:640:0.png?psm=motor.rank.data,103,"[36.5, 26.98]",极氪,中大型车,纯电动,2025.10,4年或10万公里
丰田,威兰达,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9ac5e12a5eb646b0aafe086de5aa1bf2~tplv-resize:640:0.png?psm=motor.rank.data,103,"[26.48, 16.98]",广汽丰田,紧凑型SUV,汽油,2025.11,3年或10万公里
AITO,问界M6,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/bb1573bb58fe4d0698465ed74f6e7a26~tplv-resize:640:0.png?psm=motor.rank.data,102,"[29.98, 25.98]",赛力斯汽车,中大型SUV,增程式,2026.04,4年或10万公里
比亚迪,海豚,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/dc616c2ab21c47d9beddc2c940f8828d~tplv-resize:640:0.png?psm=motor.rank.data,102,"[12.98, 9.98]",比亚迪,小型车,纯电动,2025.02,6年或15万公里
特斯拉,Model 3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f1cb1d06a54f44e0a4b8c7eefd1791cd~tplv-resize:640:0.png?psm=motor.rank.data,102,"[33.95, 23.55]",特斯拉中国,中型车,纯电动,2025.10,4年或8万公里
日产,天籁,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/c2bf4927aec74d8992f0676817dedb63~tplv-resize:640:0.png?psm=motor.rank.data,101,"[23.98, 13.99]",东风日产,中型车,汽油,2025.11,3年或10万公里
荣威,荣威M7 DMH,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f021e0128ac1444b8438b79102d396c0~tplv-resize:640:0.png?psm=motor.rank.data,100,"[12.38, 9.78]",上汽集团,中型车,插电式混合动力,2026.04,3年或10万公里
智界,智界R7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f04e325847834d80a949408719aeb52b~tplv-resize:640:0.png?psm=motor.rank.data,99,"[31.98, 24.98]",奇瑞汽车,中大型SUV,纯电动,2025.08,4年或10万公里
福特,锐界,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a628c6b405fa45d7b3c8605947e6d2f3~tplv-resize:640:0.png?psm=motor.rank.data,98,"[30.98, 22.68]",长安福特,中型SUV,汽油,2025.09,3年或10万公里
福特,探险者,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/e176b8cf1d934c2c80c3db40747a214c~tplv-resize:640:0.png?psm=motor.rank.data,97,"[39.98, 30.98]",长安福特,中大型SUV,汽油,2025.06,3年或10万公里
腾势,腾势Z9GT EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/1fbd29e0eb5e446fb6a278ed7f2fb73e~tplv-resize:640:0.png?psm=motor.rank.data,96,"[38.48, 26.98]",腾势汽车,中大型车,纯电动,2026.03,6年或15万公里
阿维塔,阿维塔 07,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/8b7d620a07494ec4a54bbd467b1aa2da~tplv-resize:640:0.png?psm=motor.rank.data,96,"[28.99, 21.99]",阿维塔科技,中型SUV,增程式,2025.09,5年或12万公里
吉利汽车,博越L,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/185e56933ef94d3a8ff2e319c3c52829~tplv-resize:640:0.png?psm=motor.rank.data,96,"[12.99, 9.99]",吉利汽车,紧凑型SUV,汽油,2026.04,4年或10万公里
埃安,AION RT,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/e4498fa3f2bc49edb665eb140215e62c~tplv-resize:640:0.png?psm=motor.rank.data,95,"[12.88, 9.98]",广汽埃安新能源,紧凑型车,纯电动,2026.04,4年或15万公里
零跑汽车,零跑C16,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/3a7e8d9383f14f67a0d76a57231764be~tplv-resize:640:0.png?psm=motor.rank.data,95,"[18.98, 15.18]",零跑汽车,中大型SUV,增程式,2025.06,4年或12万公里
红旗,红旗HS5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ab8b7403cc8b4fb9a988e66dc53d5163~tplv-resize:640:0.png?psm=motor.rank.data,95,"[24.98, 18.38]",一汽红旗,中型SUV,汽油,2025.08,4年或10万公里
凯迪拉克,凯迪拉克XT5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a7afef1b740b4f6d9baf0c3d88671967~tplv-resize:640:0.png?psm=motor.rank.data,95,"[45.99, 37.99]",上汽通用凯迪拉克,中型SUV,48V轻混系统,2025.09,3年不限公里
奥迪,奥迪A5L Sportback,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/298009e2bba84aab9c2ee007364e03ef~tplv-resize:640:0.png?psm=motor.rank.data,92,"[39.99, 27.99]",上汽奥迪,中型车,汽油,2025.08,3年或10万公里
坦克,坦克400 Hi4-T,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/4b3bca0e7a1841399b33a401c956b54f~tplv-resize:640:0.png?psm=motor.rank.data,92,"[29.98, 28.58]",长城汽车,中大型SUV,插电式混合动力,2025.11,5年或15万公里
五菱汽车,五菱宏光MINIEV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/a044522be4b94d78bee5dbc43f056782~tplv-resize:640:0.png?psm=motor.rank.data,92,"[5.58, 3.58]",上汽通用五菱,微型车,纯电动,2026.03,3年或12万公里
比亚迪,汉L EV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/842923d4bc454c43a072d3183677c5fe~tplv-resize:640:0.png?psm=motor.rank.data,90,"[27.98, 21.98]",比亚迪,中大型车,纯电动,2025.04,6年或15万公里
本田,本田CR-V,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/541410e4d8134f54ab910e4d8fc59005~tplv-resize:640:0.png?psm=motor.rank.data,90,"[24.99, 18.59]",东风本田,紧凑型SUV,汽油,2025.09,3年或10万公里
岚图,岚图知音,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/7b6d69201bba4b599a67688aef8b4e87~tplv-resize:640:0.png?psm=motor.rank.data,89,"[24.29, 19.69]",岚图汽车,中型SUV,纯电动,2025.08,5年或10万公里
坦克,坦克400 Hi4-Z,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/99c32d7cb85049ac9167dbd721b54561~tplv-resize:640:0.png?psm=motor.rank.data,88,"[31.98, 31.98]",长城汽车,中大型SUV,插电式混合动力,2025.11,5年或15万公里
理想汽车,理想L6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0cd0f362cc6440b4aff4feed0532f12f~tplv-resize:640:0.png?psm=motor.rank.data,88,"[27.98, 24.98]",理想汽车,中大型SUV,增程式,2025.04,5年或10万公里
比亚迪,海鸥,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9461142b8e4e43ed9bbb0c211bc3cb9b~tplv-resize:640:0.png?psm=motor.rank.data,87,"[8.59, 6.98]",比亚迪,小型车,纯电动,2026.05,6年或15万公里
坦克,坦克500 Hi4-T,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9c530ffa51da4ee49ac7ee6fa60771b4~tplv-resize:640:0.png?psm=motor.rank.data,87,"[36.5, 33.5]",长城汽车,中大型SUV,插电式混合动力,2025.08,5年或15万公里
本田,雅阁,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/8fb97d323f40418e817aacb90ae8f644~tplv-resize:640:0.png?psm=motor.rank.data,86,"[23.88, 17.98]",广汽本田,中型车,汽油,2025.03,3年或10万公里
享界,享界S9T,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/613c0834a43548f8bd82888ada27be70~tplv-resize:640:0.png?psm=motor.rank.data,85,"[37.98, 30.98]",北汽新能源,中大型车,增程式,2025.09,4年或10万公里
比亚迪,宋L DM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/27daf9eeac3041149bfdb84c778475f9~tplv-resize:640:0.png?psm=motor.rank.data,84,"[17.58, 13.58]",比亚迪,中型SUV,插电式混合动力,2025.10,6年或15万公里
阿维塔,阿维塔 06,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/d2bf5d836cc0438292089aed8cdf5e7d~tplv-resize:640:0.png?psm=motor.rank.data,84,"[27.99, 20.99]",阿维塔科技,中型车,增程式,2025.04,5年或12万公里
丰田,皇冠陆放,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0bcfc8eba77b4c61895a20e86c196bd7~tplv-resize:640:0.png?psm=motor.rank.data,83,"[33.28, 28.48]",一汽丰田,中型SUV,油电混合,2025.10,3年或10万公里
丰田,普拉多,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/15fdd03eb1ca4fe48a4f1d1abfb08d49~tplv-resize:640:0.png?psm=motor.rank.data,82,"[55.98, 44.98]",一汽丰田,中大型SUV,油电混合,2026.05,3年或10万公里
沃尔沃,沃尔沃XC70,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/1b9bfebdc17a4047b765d59fad62c8fe~tplv-resize:640:0.png?psm=motor.rank.data,81,"[49.69, 41.19]",沃尔沃亚太,中大型SUV,插电式混合动力,2026.04,3年不限公里
吉利银河,银河A7 EM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/b221b18c07534b408f168e58b3e160f0~tplv-resize:640:0.png?psm=motor.rank.data,80,"[13.18, 8.98]",吉利银河,中型车,插电式混合动力,2026.04,4年或10万公里
极氪,ZEEKR 007GT,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/1baee688a6964ab5a8b003148e463e24~tplv-resize:640:0.png?psm=motor.rank.data,80,"[26.29, 20.29]",极氪,中型车,纯电动,2026.04,4年或10万公里
极氪,ZEEKR 8X,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0c80ca14584f41119a8904a0045fc2af~tplv-resize:640:0.png?psm=motor.rank.data,79,"[50.08, 35.68]",极氪,中大型SUV,插电式混合动力,2026.04,未知
日产,日产N7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3c036397a27749aea9869595d11a1cfd~tplv-resize:640:0.png?psm=motor.rank.data,78,"[15.89, 11.99]",东风日产,中大型车,纯电动,2026.04,4年或12万公里
零跑汽车,零跑Lafa5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/eb3ed5d8c99f4ed390b03980847b91d8~tplv-resize:640:0.png?psm=motor.rank.data,77,"[12.98, 9.78]",零跑汽车,紧凑型车,纯电动,2025.11,6年或15万公里
理想汽车,理想L7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a783a546a20d4a7c89202df18dc1fee4~tplv-resize:640:0.png?psm=motor.rank.data,75,"[35.98, 30.18]",理想汽车,中大型SUV,增程式,2025.05,5年或10万公里
奥迪AUDI,奥迪E5 Sportback,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/37b81ebeefd5406c9f7a3e8870c044b1~tplv-resize:640:0.png?psm=motor.rank.data,73,"[31.99, 23.59]",上汽奥迪,中型车,纯电动,2025.09,3年或10万公里
广汽传祺,传祺E8,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/c9d6dc8c81cc4f739f01e0576fca8c54~tplv-resize:640:0.png?psm=motor.rank.data,73,"[17.98, 17.98]",广汽传祺,中型MPV,油电混合,2024.07,3年或10万公里
MINI,MINI COOPER EV(进口),https://p3-dcd.byteimg.com/tos-cn-i-dcdx/505bf125367c4dc3b277bc2b251bbd5f~tplv-resize:640:0.png?psm=motor.rank.data,73,"[0, 0]",MINI,小型车,纯电动,未知,未知
岚图,岚图梦想家 EV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/02f9cd3ba93a4317821568e954b80d1b~tplv-resize:640:0.png?psm=motor.rank.data,72,"[46.99, 33.99]",岚图汽车,中大型MPV,纯电动,2025.09,5年或10万公里
林肯,航海家,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/d1d4c4d05651471aabefb00b4c747831~tplv-resize:640:0.png?psm=motor.rank.data,72,"[46.88, 30.58]",长安林肯,中型SUV,汽油,2025.09,5年或14万公里
别克,别克至境世家,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ccaf06a10739429195d3b87123b8ae61~tplv-resize:640:0.png?psm=motor.rank.data,70,"[46.99, 43.99]",别克至境,中大型MPV,插电式混合动力,2025.12,3年或10万公里
名爵,MG4,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/e6605595e9bf4be5a6234f27ecfaadd9~tplv-resize:640:0.png?psm=motor.rank.data,70,"[10.28, 6.88]",上汽集团,紧凑型车,纯电动,2026.04,3年或10万公里
奇瑞,瑞虎8,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/8948b3d3dd0847c8ae890e92abf22cfc~tplv-resize:640:0.png?psm=motor.rank.data,70,"[12.99, 9.99]",奇瑞汽车,中型SUV,汽油,2025.11,3年或10万公里
零跑汽车,零跑B10,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/37728f4ddf574234b6b4cba25ab3e26a~tplv-resize:640:0.png?psm=motor.rank.data,68,"[12.98, 9.98]",零跑汽车,紧凑型SUV,纯电动,2025.04,4年或12万公里
零跑汽车,零跑C11,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9fe2e951084c42b08cd13db2b3c235d5~tplv-resize:640:0.png?psm=motor.rank.data,68,"[20.58, 14.88]",零跑汽车,中型SUV,增程式,2025.07,4年或12万公里
智己汽车,智己LS6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/4dda84ada8c540bc86aa3324ecc3aa88~tplv-resize:640:0.png?psm=motor.rank.data,67,"[28.49, 21.29]",智己汽车,中大型SUV,增程式,2025.09,5年或15万公里
别克,君越,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/8900f768debc40cbbeb15a500a4fee0a~tplv-resize:640:0.png?psm=motor.rank.data,66,"[23.99, 20.99]",上汽通用别克,中型车,汽油,2025.09,3年或10万公里
比亚迪,唐L EV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/b97bce95dee04616b55f545b85723aa1~tplv-resize:640:0.png?psm=motor.rank.data,65,"[28.98, 23.98]",比亚迪,中大型SUV,纯电动,2025.04,6年或15万公里
尊界,尊界S800,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/602ce128e6024bef912bb7053d22f31e~tplv-resize:640:0.png?psm=motor.rank.data,65,"[101.8, 70.8]",江淮汽车,大型车,纯电动,2026.03,4年不限里程
路虎,揽胜极光,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/17fa915b97a743298e3f8bb5233c9d05~tplv-resize:640:0.png?psm=motor.rank.data,65,"[47.58, 42.98]",奇瑞捷豹路虎,中型SUV,48V轻混系统,2025.10,3年或10万公里
哈弗,哈弗H6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/62328473441241d98a6a623ffe67178f~tplv-resize:640:0.png?psm=motor.rank.data,65,"[14.39, 9.89]",长城汽车,紧凑型SUV,汽油,2025.03,3年或10万公里
吉利汽车,帝豪,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/bc0b49cf6ce64af69812bdf57ce865ac~tplv-resize:640:0.png?psm=motor.rank.data,64,"[9.19, 6.29]",吉利汽车,紧凑型车,汽油,2025.11,4年或15万公里
比亚迪,海豹06DM,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/95f3af7983e74c418ed01255d3238efa~tplv-resize:640:0.png?psm=motor.rank.data,63,"[13.98, 9.68]",比亚迪,中型车,插电式混合动力,2025.11,6年或15万公里
深蓝汽车,深蓝G318,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/e07d2a6bbe1243e1979bc2d6893964d3~tplv-resize:640:0.png?psm=motor.rank.data,63,"[22.99, 18.59]",深蓝汽车,中大型SUV,增程式,2026.03,3年或12万公里
小鹏汽车,小鹏P7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/7d0261ff50644213b56f6982fdacab0c~tplv-resize:640:0.png?psm=motor.rank.data,63,"[30.18, 20.38]",小鹏汽车,中大型车,纯电动,2026.03,5年或12万公里
奇瑞QQ,QQ3 EV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/199a86d1354a4dafb213b61b3443d712~tplv-resize:640:0.png?psm=motor.rank.data,62,"[7.89, 5.89]",奇瑞新能源,小型车,纯电动,2026.03,终身质保(责任免除条款以官方为准)
岚图,岚图泰山,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/5f56f8901e384ee0912c7e927cc0e4b7~tplv-resize:640:0.png?psm=motor.rank.data,62,"[50.99, 37.99]",岚图汽车,大型SUV,插电式混合动力,2025.11,5年或10万公里
吉利银河,银河M9,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/4ce0a4be183540a58d72ad06dabed315~tplv-resize:640:0.png?psm=motor.rank.data,61,"[26.98, 18.38]",吉利银河,中大型SUV,插电式混合动力,2026.04,4年或10万公里
长安启源,长安启源A06,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c105cba3fb9141b48adcdc62554539bd~tplv-resize:640:0.png?psm=motor.rank.data,61,"[14.99, 10.99]",长安启源,中大型车,纯电动,2026.04,6年或15万公里
宝马,宝马i3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/7179c9f91abe42b1bfca1c56f5cc2763~tplv-resize:640:0.png?psm=motor.rank.data,60,"[41.39, 27.8]",华晨宝马,中型车,纯电动,2026.01,3年或10万公里
红旗,红旗H9,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/2fab95bdc40a42daa3519f17382af761~tplv-resize:640:0.png?psm=motor.rank.data,58,"[53.98, 32.98]",一汽红旗,中大型车,48V轻混系统,2025.08,4年或10万公里
吉利汽车,星瑞,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0bd351ca4fbb43e88ce265d8f0b869fb~tplv-resize:640:0.png?psm=motor.rank.data,58,"[14.67, 9.87]",吉利汽车,紧凑型车,油电混合,2026.04,4年或10万公里
比亚迪,汉DM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/982f175304b44f9a8b13330481049460~tplv-resize:640:0.png?psm=motor.rank.data,57,"[22.58, 16.88]",比亚迪,中大型车,插电式混合动力,2025.10,6年或15万公里
长安,长安CS75 PLUS,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9c588cfcdf8048d0a0cf1736baeccc39~tplv-resize:640:0.png?psm=motor.rank.data,57,"[14.29, 10.89]",长安汽车,紧凑型SUV,油电混合,2026.04,3年或10万公里
奇瑞,瑞虎8L,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/2d834b105a0b46e8a815442a462d280c~tplv-resize:640:0.png?psm=motor.rank.data,56,"[17.49, 12.99]",奇瑞汽车,中型SUV,汽油,2025.06,3年或10万公里
丰田,丰田bZ3,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/1a7c1ba06f614302a02a3a5f94e4db6b~tplv-resize:640:0.png?psm=motor.rank.data,56,"[19.98, 10.98]",一汽丰田,中型车,纯电动,2025.12,3年或10万公里
智己汽车,智己LS8,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/5c0a1299823b4ab181ff7b118967328a~tplv-resize:640:0.png?psm=motor.rank.data,55,"[31.18, 26.18]",智己汽车,中大型SUV,增程式,2026.04,3年或10万公里
丰田,丰田bZ5,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/e94c8df2a58441898c6f6939ed2dc30c~tplv-resize:640:0.png?psm=motor.rank.data,55,"[19.98, 12.98]",一汽丰田,中型SUV,纯电动,2025.06,3年或10万公里
smart,smart精灵#1,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/e59930a8849c48fe89708057c51c0762~tplv-resize:640:0.png?psm=motor.rank.data,54,"[24.99, 15.49]",smart,小型SUV,纯电动,2025.05,4年或15万公里
五菱汽车,五菱宏光V,https://p3-dcd.byteimg.com/motor-mis-img/7fd71a5d85ae9d488214be132d66f555~tplv-resize:640:0.png?psm=motor.rank.data,54,"[5.28, 4.48]",上汽通用五菱,微面,汽油,2022.07,未知
坦克,坦克700 Hi4-T,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/525b2e850f294a4c8290558edc953322~tplv-resize:640:0.png?psm=motor.rank.data,53,"[70, 42.8]",长城汽车,中大型SUV,插电式混合动力,2026.04,5年或15万公里
广汽传祺,传祺GS8,https://p3-dcd.byteimg.com/motor-mis-img/bef1e4e3b0a6fa8de3a3887dcaaad449~tplv-resize:640:0.png?psm=motor.rank.data,53,"[20.58, 15.98]",广汽传祺,中大型SUV,汽油,2024.05,5年或15万公里
奔驰,奔驰GLB,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/05ab32d0a1b6462fa97ed1ecb0b2b183~tplv-resize:640:0.png?psm=motor.rank.data,52,"[36.79, 27.39]",北京奔驰,紧凑型SUV,汽油,2025.11,3年不限公里
沃尔沃,沃尔沃S60,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/56604a383a5248939a3cd04d1b373b61~tplv-resize:640:0.png?psm=motor.rank.data,52,"[38.49, 30.69]",沃尔沃亚太,中型车,48V轻混系统,2025.07,3年不限公里
